id,name,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,bathrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost,minimum_nights,capacity_type
1410852080547032432,Apto Top na Lapa.,Centro,Casa/Apto Inteiro,3,1.0,1.0,135.0,Muito Baixo,-22.913212565466026,-43.1903675571084,4.75,8,t,5,Médio (3-4)
1082500445820679001,Quarto para 2 em casa - Santa Teresa,Santa Teresa,Quarto Privado,2,1.0,0.5,250.0,Baixo,-22.918583398096583,-43.18523622273741,5.0,2,f,2,Pequeno (1-2)
545449479466295829,Excelente apartamento em Copacabana - novo,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,291.0,Baixo,-22.97967,-43.19001,4.93,70,t,3,Médio (3-4)
1386326551492102026,Cozy Room- Glória - RJ,Glória,Quarto Privado,2,0.0,1.0,148.0,Baixo,-22.91514,-43.17628,5.0,2,f,2,Pequeno (1-2)
1407334586847417886,boho 602,Ipanema,Casa/Apto Inteiro,4,2.0,3.0,791.0,Médio,-22.983559802776128,-43.19812664613825,5.0,2,,2,Médio (3-4)
993459438945512191,Apartamento Barra Vista para o Mar Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,10,4.0,2.0,761.0,Médio,-23.005793643401148,-43.32154802978039,4.86,14,t,2,Grande (5+)
693381262665837963,Casa ampla com piscina com vista Pedra da Gávea,Gardênia Azul,Casa/Apto Inteiro,10,5.0,4.5,1524.0,Médio-Alto,-22.953684466824438,-43.352093079298,0.0,0,f,365,Grande (5+)
1350511442340096962,Flat Del Sol,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,1.0,1.0,325.0,Médio-Baixo,-23.03092,-43.47657,4.8,15,,1,Pequeno (1-2)
4117444,No Coração de Copacabana posto 4 - Recém Reformado,Copacabana,Casa/Apto Inteiro,6,3.0,2.0,670.0,Médio,-22.96995,-43.18798,4.77,26,t,4,Grande (5+)
730997,Penthouse 5 Mins  Copacabana Beach! Side Sea View!,Copacabana,Casa/Apto Inteiro,10,5.0,4.5,1439.0,Médio-Alto,-22.9803,-43.19357,4.76,123,f,3,Grande (5+)
1399285629697503002,Suíte em flat com copa e garagem,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,1.0,253.0,Baixo,-23.004625,-43.3411517,5.0,7,f,1,Pequeno (1-2)
1052061093927618728,Suíte privativa com ar condicionado na Lapa RJ,Centro,Quarto Privado,2,1.0,1.0,100.0,Muito Baixo,-22.9136814,-43.1862368,4.83,12,f,1,Pequeno (1-2)
40734028,Espaço Laranjeiras,Laranjeiras,Casa/Apto Inteiro,3,1.0,1.0,,,-22.93145,-43.1796,4.93,14,f,4,Médio (3-4)
48259535,"KitNet arejado,  mobiliado, WI-FI e área externa.",Pitangueiras,Casa/Apto Inteiro,3,1.0,1.0,142.0,Baixo,-22.81615,-43.17982,4.88,17,f,3,Médio (3-4)
18827018,Quarto inteiro no leblon,Centro,Quarto Privado,2,1.0,1.0,1649.0,Médio-Alto,-22.90786,-43.17403,0.0,0,f,20,Pequeno (1-2)
1395034226828733127,Studio em Ipanema,Ipanema,Casa/Apto Inteiro,3,1.0,1.0,222.0,Baixo,-22.9856734,-43.2111637,4.71,7,t,2,Médio (3-4)
789910904869940267,Chalé com dois quartos,Barra de Guaratiba,Casa/Apto Inteiro,4,1.0,1.0,300.0,Baixo,-23.0318188,-43.5638961,0.0,0,f,1,Médio (3-4)
1349564391340209513,Flat 1111 | Rio Centro e Parque Olímpico,Curicica,Casa/Apto Inteiro,2,1.0,1.0,158.0,Baixo,-22.9623331243016,-43.399346843361855,5.0,24,f,1,Pequeno (1-2)
1010888831906316403,Lapa Vida Clean,Centro,Casa/Apto Inteiro,3,1.0,1.0,187.0,Baixo,-22.912442790977423,-43.18657352648406,4.9,20,f,2,Médio (3-4)
1345264498711852720,Casa Praiana Leblon,Leblon,Casa/Apto Inteiro,2,1.0,2.0,1045.0,Médio,-22.98601770087556,-43.219454772770405,0.0,0,f,2,Pequeno (1-2)
1407494006432358285,Apartamento conjugado na Lapa,Centro,Casa/Apto Inteiro,4,1.0,1.0,143.0,Baixo,-22.91275,-43.18491,0.0,0,f,1,Médio (3-4)
40981749,Perto da praia e do metrô!,Copacabana,Casa/Apto Inteiro,4,2.0,2.0,704.0,Médio,-22.96728,-43.18665,0.0,0,f,5,Médio (3-4)
841218468867464439,Apartamento frente à praia de Copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,415.0,Médio-Baixo,-22.96587,-43.18015,4.9,10,f,2,Pequeno (1-2)
53617970,Modern 2 suites apartment with terrace in Ipanema,Ipanema,Casa/Apto Inteiro,4,2.0,2.0,2850.0,Alto,-22.98444,-43.19726,0.0,0,f,4,Médio (3-4)
35517054,Melhor Custo Benefício da Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,4.0,700.0,Médio,-23.00739,-43.33375,4.84,19,f,30,Grande (5+)
976957610308454761,Rio centro / recreio,Camorim,Casa/Apto Inteiro,3,1.0,0.0,205.0,Baixo,-22.98052,-43.42267,4.93,60,t,1,Médio (3-4)
1057855646539416262,Quarto Luxuoso no hotel Nacional Em frente ao Mar,São Conrado,Quarto Privado,4,1.0,1.0,,,-22.99803589335146,-43.256820961833,0.0,0,f,1,Médio (3-4)
1346435742514325106,Loft Send,Centro,Casa/Apto Inteiro,2,1.0,1.0,193.0,Baixo,-22.90887,-43.17651,4.67,3,f,3,Pequeno (1-2)
1310444628359138162,apt c/varanda e vaga de garagem Copacabana,Copacabana,Casa/Apto Inteiro,6,2.0,1.0,,,-22.9737524,-43.1926395,5.0,1,f,4,Grande (5+)
1036271600503593921,Apartamento coração Copacabana,Copacabana,Casa/Apto Inteiro,3,2.0,1.0,450.0,Médio-Baixo,-22.97128,-43.18797,5.0,3,f,4,Médio (3-4)
1407957069094585778,Casa do Coixme; área externa para eventos.,Santa Teresa,Casa/Apto Inteiro,16,0.0,2.0,1343.0,Médio-Alto,-22.9411995,-43.206973,0.0,0,f,1,Grande (5+)
1227730581444118285,Espaçoso Praia de Copacabana com conforto,Copacabana,Casa/Apto Inteiro,6,1.0,1.0,324.0,Médio-Baixo,-22.96722,-43.18187,4.89,9,t,3,Grande (5+)
1353632774580742197,Flat Coração da Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,1.0,540.0,Médio-Baixo,-23.004625,-43.3411517,4.67,3,f,2,Pequeno (1-2)
31715725,Apartamento ao Lado do Metro - ZONA SUL,Catete,Quarto Privado,2,1.0,1.0,269.0,Baixo,-22.92441,-43.18177,4.43,7,f,3,Pequeno (1-2)
1066921908716058574,Ap. entre Copacabana e Ipanema,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,,,-22.98243967827402,-43.19471250145403,5.0,2,t,5,Médio (3-4)
696537570246954349,Condomínio Full Estrelas,Jacarepaguá,Casa/Apto Inteiro,4,2.0,2.0,1800.0,Médio-Alto,-22.9681738,-43.3924984,0.0,0,f,5,Médio (3-4)
695507449170985978,Estúdio Estação República no Flamengo/RJ,Catete,Casa/Apto Inteiro,3,1.0,1.0,300.0,Baixo,-22.92571,-43.1773,5.0,9,f,5,Médio (3-4)
1421041320923049846,Departamento familiar,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,256.0,Baixo,-22.97942,-43.19027,5.0,1,f,1,Médio (3-4)
828943455181958308,Apartamento Copacabana Tranquilo,Copacabana,Casa/Apto Inteiro,5,1.0,1.0,200.0,Baixo,-22.96656,-43.18467,4.75,20,,2,Grande (5+)
1420510387949930622,SUH Botafogo 07 Metro Compact,Botafogo,Casa/Apto Inteiro,2,1.0,1.0,188.0,Baixo,-22.9497455,-43.1824266,5.0,1,f,1,Pequeno (1-2)
1429838886060087394,Apartamento acolhedor Zona Sul 3 camas de solteiro,Catete,Casa/Apto Inteiro,3,1.0,1.0,150.0,Baixo,-22.92459,-43.17691,5.0,1,f,3,Médio (3-4)
1364158465013458910,Studio Copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,155.0,Baixo,-22.98338,-43.1930676,4.86,7,,1,Pequeno (1-2)
41801093,"Apto aconchegante em Copacabana,  a 2 min da praia",Copacabana,Casa/Apto Inteiro,2,1.0,1.5,603.0,Médio,-22.964764,-43.176495,4.89,9,f,3,Pequeno (1-2)
1562955,Very NEW apt with NEW furniture,Copacabana,Casa/Apto Inteiro,6,1.0,1.0,181.0,Baixo,-22.96851,-43.18401,4.38,245,f,5,Grande (5+)
16531389,O mais aconchegante de Ipanema,Ipanema,Casa/Apto Inteiro,4,1.0,2.0,2125.0,Alto,-22.98389,-43.19596,5.0,2,f,100,Médio (3-4)
51534616,Mar de Copa II - Vista do mar para até 5 pessoas,Copacabana,Casa/Apto Inteiro,5,1.0,1.0,411.0,Médio-Baixo,-22.982458114624023,-43.19026565551758,4.72,221,t,2,Grande (5+)
22752214,Aquarela Carioca “próximo Zona Sul e Centro”,Rio Comprido,Casa/Apto Inteiro,2,1.0,2.0,153.0,Baixo,-22.92357,-43.21393,5.0,22,f,10,Pequeno (1-2)
1181781007465825726,Maravilhosa cobertura com Jacuzzi na Barra Tijuca,Barra da Tijuca,Casa/Apto Inteiro,8,3.0,4.0,1150.0,Médio-Alto,-23.00919,-43.34469,4.5,4,f,2,Grande (5+)
1378438574181962191,Quarto Compartilhado Misto 5 A,Praça da Bandeira,Quarto Compartilhado,10,1.0,2.0,120.0,Muito Baixo,-22.91416,-43.2117,0.0,0,f,1,Grande (5+)
1314591195028336609,Refuge in Copacabana 5min from the beach | Nsc1102,Copacabana,Casa/Apto Inteiro,4,2.0,1.5,309.0,Baixo,-22.972132724328706,-43.18824897868596,4.55,11,f,1,Médio (3-4)
1362317547179516713,Lindo Flat 1 Quarto Copacabana,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,,,-22.97604800727324,-43.19223365095217,5.0,1,f,2,Médio (3-4)
1304481977672849740,Suíte Stay | Riocentro | Barra Olímpica c/Ar Split,Camorim,Casa/Apto Inteiro,2,1.0,1.0,141.0,Muito Baixo,-22.9798,-43.42196,4.9,10,f,1,Pequeno (1-2)
814338761421879241,Constante 68,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,199.0,Baixo,-22.9735513,-43.1893696,4.88,34,t,4,Médio (3-4)
873251876948935795,NEW Studio in Copanema,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,206.0,Baixo,-22.983358432709352,-43.19291083862305,4.93,72,t,3,Médio (3-4)
54002010,Charmoso apartamento no coração do Rio,Centro,Casa/Apto Inteiro,2,1.0,1.0,157.0,Baixo,-22.91382,-43.18728,4.67,3,f,4,Pequeno (1-2)
1331329459629512234,Chateau Gávea Pequena,Alto da Boa Vista,Casa/Apto Inteiro,12,6.0,8.0,6108.0,Alto,-22.9760631,-43.2787106,5.0,1,f,2,Grande (5+)
1084031335012632158,2 Quartos (1 suíte) | AC | Gar. | 2 quadras do Mar,Copacabana,Casa/Apto Inteiro,4,2.0,3.0,485.0,Médio-Baixo,-22.98651,-43.19162,5.0,22,t,2,Médio (3-4)
758096240753469779,Lovely apartment a few blocks from Arpoador Beach,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,159.0,Baixo,-22.983145512137305,-43.19420371349183,4.7,27,t,2,Pequeno (1-2)
39085218,"Recanto de sofisticação, conforto e tranquilidade",Barra da Tijuca,Casa/Apto Inteiro,4,2.0,1.0,342.0,Médio-Baixo,-23.00624,-43.43059,4.99,81,t,2,Médio (3-4)
4799127,Amazing and silent loft in Copacaba,Copacabana,Casa/Apto Inteiro,3,0.0,1.0,503.0,Médio-Baixo,-22.97368,-43.1947,4.97,29,t,3,Médio (3-4)
1312177694568999717,Great apart  frente praia,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,1.0,578.0,Médio,-23.01157789780904,-43.3258538825736,5.0,1,,30,Médio (3-4)
1227746793732790715,Apartamento Novo!,Jacarepaguá,Casa/Apto Inteiro,3,1.0,1.0,,,-22.9626949,-43.3908171,5.0,1,f,2,Médio (3-4)
578720220849412214,"Luxuoso apartamento vista mar, 3 quartos Barrabela",Barra da Tijuca,Casa/Apto Inteiro,6,3.0,2.0,1786.0,Médio-Alto,-23.00897,-43.34389,4.97,39,t,3,Grande (5+)
1099968689149957827,Copacabana BEACH - 3 quartos,Copacabana,Casa/Apto Inteiro,6,3.0,2.0,352.0,Médio-Baixo,-22.967762331060115,-43.183140887717485,4.92,38,t,4,Grande (5+)
815309882749734621,Apartment in Leme / Copacabana with beach view.,Leme,Casa/Apto Inteiro,5,2.0,1.5,609.0,Médio,-22.963069613987827,-43.16699796431956,5.0,9,f,3,Grande (5+)
1415417328985426465,Apto em Copacabana,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,225.0,Baixo,-22.97065196669812,-43.18817317485809,0.0,0,f,3,Médio (3-4)
8981357,"Modern, Stylish Apt Ipanema Centre",Ipanema,Casa/Apto Inteiro,2,1.0,1.0,255.0,Baixo,-22.98441,-43.1969,4.72,197,,4,Pequeno (1-2)
30344532,Cool&Cozy (single room) - Rio porque estou no Rio,Copacabana,Quarto Privado,1,1.0,1.0,,,-22.96591,-43.18852,4.93,59,f,4,Pequeno (1-2)
1080207770619058796,Apartamento no coração do RJ.,Madureira,Casa/Apto Inteiro,3,1.0,1.0,180.0,Baixo,-22.8798912697074,-43.34035266190767,4.83,24,f,1,Médio (3-4)
1100226106375867902,Ap 204 no coração da Lapa,Santa Teresa,Casa/Apto Inteiro,4,1.0,1.0,133.0,Muito Baixo,-22.91571,-43.18565,4.92,26,f,2,Médio (3-4)
735709672448310951,Copa Clara | 3 minutos da Praia do Leme | Com A/C,Leme,Casa/Apto Inteiro,5,2.0,1.5,434.0,Médio-Baixo,-22.9639,-43.17357,5.0,71,t,4,Grande (5+)
843656025989649893,Incrível Apartamento no Arpoador,Ipanema,Casa/Apto Inteiro,5,2.0,2.0,717.0,Médio,-22.986605097077348,-43.19249772633327,4.72,78,t,2,Grande (5+)
1223270282872174758,Apartamento em Botafogo espaçoso e perto de tudo,Botafogo,Casa/Apto Inteiro,4,1.0,1.0,261.0,Baixo,-22.95539,-43.18878,5.0,16,f,2,Médio (3-4)
1418798623093439125,Estúdio no Rio de Janeiro,Laranjeiras,Casa/Apto Inteiro,2,1.0,1.0,208.0,Baixo,-22.937612809512288,-43.19408006966114,0.0,0,f,2,Pequeno (1-2)
37769679,Lindo apartamento com 2 quartos e deck externo!,Copacabana,Casa/Apto Inteiro,4,2.0,1.5,350.0,Médio-Baixo,-22.97901,-43.19191,4.88,40,f,5,Médio (3-4)
1153907447239236485,Quarto privado em apartamento,Centro,Quarto Privado,2,1.0,1.0,299.0,Baixo,-22.90577510335362,-43.194673294041245,5.0,3,f,1,Pequeno (1-2)
41206840,Casa alto padrão  na Tijuca,Tijuca,Casa/Apto Inteiro,10,3.0,2.5,576.0,Médio,-22.92545,-43.23967,0.0,0,f,3,Grande (5+)
1450213653760508861,Quarto para 1 - Hostel c/piscina,Ipanema,Quarto Privado,1,1.0,6.0,193.0,Baixo,-22.9831016,-43.2087408,0.0,0,t,1,Pequeno (1-2)
1439138730686219185,Frente o mar de Leme - 3 quartos,Leme,Casa/Apto Inteiro,6,3.0,2.5,1326.0,Médio-Alto,-22.96153,-43.16797,0.0,0,f,3,Grande (5+)
1045607857230861707,Santa Vista! Apartamento no Rio de Janeiro,Santa Teresa,Casa/Apto Inteiro,5,2.0,2.0,400.0,Médio-Baixo,-22.9180322,-43.1814948,5.0,5,f,3,Grande (5+)
32409253,Apartamento Inteligente Praia de Copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,144.0,Baixo,-22.96731185913086,-43.18115615844727,4.66,109,t,3,Pequeno (1-2)
14294990,Excelente localização !!!,Catete,Casa/Apto Inteiro,3,2.0,1.0,600.0,Médio,-22.929,-43.17903,5.0,12,f,2,Médio (3-4)
885336518052496205,Super Flat na Praia da Barra ao lado WindsorHotel,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,1.0,366.0,Médio-Baixo,-23.01086,-43.32232,5.0,29,t,3,Médio (3-4)
785592009568119635,Lagoa Solar,Humaitá,Casa/Apto Inteiro,2,2.0,1.0,199.0,Baixo,-22.95732,-43.20322,4.86,7,f,3,Pequeno (1-2)
20762065,"Apt de frente, 500 mt praia, longe de comunidade",Recreio dos Bandeirantes,Casa/Apto Inteiro,4,2.0,2.0,227.0,Baixo,-23.01936,-43.45972,4.94,90,t,3,Médio (3-4)
739895549662462818,Loft com localização espetacular em Copacabana!,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,450.0,Médio-Baixo,-22.984041,-43.1914755,4.82,33,f,1,Médio (3-4)
13882768,Room per season with beautiful view to the garden,Copacabana,Quarto Privado,2,1.0,2.0,70.0,Muito Baixo,-22.96435,-43.17783,4.59,169,f,3,Pequeno (1-2)
1406792575660389160,Mar e Sol Copacabana / 1 Br Apartamento,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,208.0,Baixo,-22.98358977875996,-43.19262932986021,5.0,2,t,4,Médio (3-4)
729565008445102126,"Leblon clássico, entre o mar e a lagoa",Leblon,Casa/Apto Inteiro,5,2.0,1.0,394.0,Médio-Baixo,-22.9835236,-43.2164696,4.72,71,f,2,Grande (5+)
16859349,Quarto casal 2p/Double room 2p,Flamengo,Quarto Privado,2,1.0,1.5,243.0,Baixo,-22.93511,-43.1754,5.0,23,f,1,Pequeno (1-2)
1441781530734187973,TIR27 #402.1 : Balsa Praia - Lavanderia - Academia,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,1.0,248.0,Baixo,-23.0039,-43.34003,0.0,0,t,2,Pequeno (1-2)
761747225112763402,Apart Morada Bossa Nova Leblon,Leblon,Casa/Apto Inteiro,4,1.0,0.0,268.0,Baixo,-22.98564,-43.2238,4.5,12,f,1,Médio (3-4)
1260206331529128051,Aconchego  Próx.Recreio e eventos Riocentro,Vargem Pequena,Casa/Apto Inteiro,3,1.0,1.0,118.0,Muito Baixo,-22.9828743,-43.464085,5.0,11,t,2,Médio (3-4)
983270205603766586,Apart.  Copacabana Beira mar!,Copacabana,Casa/Apto Inteiro,6,2.0,1.5,332.0,Médio-Baixo,-22.965550866432334,-43.17705138052826,4.88,26,t,2,Grande (5+)
960367023653965289,Ótima localização e preço baixo.,Centro,Casa/Apto Inteiro,3,0.0,1.0,88.0,Muito Baixo,-22.912565274305276,-43.19062203168869,4.66,79,f,1,Médio (3-4)
1144786963326557448,Maior e melhor Studio no Leblon.,Leblon,Casa/Apto Inteiro,2,1.0,1.0,,,-22.985623231872005,-43.2280308008194,5.0,1,t,3,Pequeno (1-2)
1237093927657580610,3 minutes from Leme beach | Gs501,Leme,Casa/Apto Inteiro,2,1.0,1.5,279.0,Baixo,-22.96225072577289,-43.17135115422181,4.62,13,f,1,Pequeno (1-2)
1310115587099236647,Suíte-cobertura c vista montanha no Rio de Janeiro,Laranjeiras,Quarto Privado,2,1.0,1.0,,,-22.9316061059997,-43.1889107776409,0.0,0,f,2,Pequeno (1-2)
12270978,3 rooms flat in Botafogo Beach,Botafogo,Casa/Apto Inteiro,6,3.0,3.5,1200.0,Médio-Alto,-22.95106,-43.17837,0.0,0,f,30,Grande (5+)
12005351,apartamento double casal luxo,Botafogo,Casa/Apto Inteiro,2,1.0,1.0,,,-22.95787,-43.18025,4.82,33,f,3,Pequeno (1-2)
593623318417143867,Beautiful place 1,Bancários,Casa/Apto Inteiro,6,2.0,2.0,142.0,Baixo,-22.7983198,-43.1731488,5.0,11,,2,Grande (5+)
1136928182655526476,Apartamento em Copacabana,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,472.0,Médio-Baixo,-22.974671975557182,-43.18962324410677,0.0,0,f,3,Médio (3-4)
1383571829961886769,A 3 Minutos da Praia com Muito Estilo DF219-707,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,243.0,Baixo,-22.9755124,-43.188449,4.63,8,f,1,Médio (3-4)
948164442549000644,Apartment next to Copacabana's Beach!,Copacabana,Casa/Apto Inteiro,4,2.0,1.5,1200.0,Médio-Alto,-22.9663,-43.18671,5.0,2,f,5,Médio (3-4)
10436065,Charming Triplex _ Christmas 2019 and NewYear 2020,Jardim Botânico,Casa/Apto Inteiro,6,3.0,3.5,1600.0,Médio-Alto,-22.96496,-43.22576,5.0,1,f,7,Grande (5+)
923641085284705457,Apartamento inteiro,Flamengo,Casa/Apto Inteiro,2,1.0,1.0,1080.0,Médio,-22.93243608096035,-43.17495428075642,5.0,2,f,1,Pequeno (1-2)
26745655,Apartamento Espaçoso em Copacabana,Copacabana,Casa/Apto Inteiro,8,2.0,3.0,301.0,Baixo,-22.97825,-43.1907,4.75,114,f,2,Grande (5+)
730951853302516668,2 quartos a na quadra da praia do Flamengo,Flamengo,Casa/Apto Inteiro,5,2.0,1.0,823.0,Médio,-22.936625,-43.17545,0.0,0,f,4,Grande (5+)
1430518661825242660,Aconchegante quarto em Botafogo,Botafogo,Quarto Privado,1,1.0,1.0,116.0,Muito Baixo,-22.9495412626902,-43.18285624269032,5.0,1,f,2,Pequeno (1-2)
8716271,Exclusiva cobertura na melhor rua do Leblon,Leblon,Casa/Apto Inteiro,5,2.0,2.0,523.0,Médio-Baixo,-22.98169,-43.22397,4.86,49,t,5,Grande (5+)
41563890,Apartamento na Praia,Copacabana,Casa/Apto Inteiro,4,2.0,1.0,,,-22.9729,-43.18447,5.0,5,t,3,Médio (3-4)
11633008,Beautiful LOFT in a Colonial House,Santa Teresa,Casa/Apto Inteiro,7,3.0,3.0,778.0,Médio,-22.92331,-43.19022,4.86,36,t,3,Grande (5+)
50422304,Excelente casa condomínio MARAMAR,Recreio dos Bandeirantes,Casa/Apto Inteiro,10,4.0,4.5,870.0,Médio,-23.02475,-43.49902,4.51,84,f,3,Grande (5+)
3123252,Aconchegante studio bem localizado em Copacabana,Copacabana,Casa/Apto Inteiro,2,0.0,1.0,412.0,Médio-Baixo,-22.96928,-43.1825,4.71,17,f,3,Pequeno (1-2)
1145066231615830859,Charming room in Leblon,Leblon,Quarto Privado,2,1.0,1.0,325.0,Médio-Baixo,-22.98305241722265,-43.21602523326874,5.0,32,t,1,Pequeno (1-2)
14028792,Casa para até 16 pessoas próximo da Barra,Freguesia (Jacarepaguá),Casa/Apto Inteiro,16,3.0,1.0,2000.0,Alto,-22.9325,-43.327,0.0,0,f,15,Grande (5+)
1203827985426351391,Casa com piscina. E muito verde.  Guaratiba-RJ,Guaratiba,Quarto Privado,5,1.0,2.0,264.0,Baixo,-22.962488737060266,-43.59007036894074,0.0,0,f,2,Grande (5+)
54296586,Bhakti Ashram Copacabana,Copacabana,Quarto Privado,3,1.0,2.0,180.0,Baixo,-22.96854,-43.18368,4.96,126,t,1,Médio (3-4)
42293621,Excelente apartamento no Recreio dos Bandeirantes,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,2.0,1.0,1557.0,Médio-Alto,-23.0176,-43.46372,5.0,1,f,2,Grande (5+)
1053716797020259779,Loft com Vistão Mar e Pé na Areia: Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,1.0,351.0,Médio-Baixo,-23.01043591404373,-43.35741246190186,4.89,87,t,2,Médio (3-4)
1110800557124350714,Tc1207 Vista Mar 3 pessoas,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,325.0,Médio-Baixo,-22.977772650610905,-43.189384363229664,4.56,9,f,1,Médio (3-4)
54047787,Suite-B em estilo Apart Hotel - Rio Stay Residence,Camorim,Casa/Apto Inteiro,2,1.0,1.0,,,-22.97507,-43.41561,3.67,3,f,5,Pequeno (1-2)
13434536,Lovely Studio - Lapa,Centro,Casa/Apto Inteiro,2,1.0,1.0,150.0,Baixo,-22.91779,-43.18889,4.82,218,f,2,Pequeno (1-2)
2766871,2 QUARTOS APTO ACONCHEGANTE,Camorim,Casa/Apto Inteiro,4,2.0,2.0,455.0,Médio-Baixo,-22.97966,-43.41407,4.86,7,f,3,Médio (3-4)
1321116064333598082,Lindo e aconchegante apto Copa!,Copacabana,Casa/Apto Inteiro,4,2.0,1.0,342.0,Médio-Baixo,-22.96724,-43.18625,0.0,0,f,3,Médio (3-4)
53047653,"Copacabana - praia, metrô e lagoa!!!",Copacabana,Casa/Apto Inteiro,4,1.0,1.0,214.0,Baixo,-22.97587,-43.19186,4.93,83,f,3,Médio (3-4)
14519775,2 rooms / 300m from Ipanema beach,Ipanema,Casa/Apto Inteiro,4,3.0,1.0,,,-22.98653,-43.19406,5.0,3,f,5,Médio (3-4)
1400969912813989486,Apartamento Flat em Copacabana,Copacabana,Casa/Apto Inteiro,6,2.0,2.0,352.0,Médio-Baixo,-22.9769615,-43.191826,5.0,2,f,3,Grande (5+)
1284897694014851279,Studio | Urca | Pão de Açúcar | AC,Urca,Casa/Apto Inteiro,2,0.0,1.0,223.0,Baixo,-22.94693,-43.16244,5.0,18,t,3,Pequeno (1-2)
1367037494462955971,"Lapa, junto ao metrô c vista mar",Centro,Casa/Apto Inteiro,4,1.0,1.0,191.0,Baixo,-22.914700896474024,-43.17750221516375,0.0,0,f,3,Médio (3-4)
1410324343800733561,Inhaúma metrô zona norte,Inhaúma,Quarto Privado,2,1.0,1.0,143.0,Baixo,-22.870768030296848,-43.28179776450487,5.0,1,f,1,Pequeno (1-2)
1328959445517099642,Aparthotel in Ipanema,Ipanema,Casa/Apto Inteiro,2,1.0,1.0,943.0,Médio,-22.98039,-43.20296,0.0,0,f,1,Pequeno (1-2)
21611490,Suíte Bless,Vargem Grande,Quarto Privado,2,1.0,1.0,171.0,Baixo,-23.02093,-43.49481,4.43,7,f,1,Pequeno (1-2)
1156595872054628130,Apartamento alto luxo Praia de Copacabana,Copacabana,Casa/Apto Inteiro,6,2.0,3.0,666.0,Médio,-22.96643,-43.17745,4.97,32,t,2,Grande (5+)
53815828,Quarto 4 em Copacabana,Copacabana,Quarto Privado,2,1.0,1.0,225.0,Baixo,-22.98588,-43.18988,4.68,34,t,3,Pequeno (1-2)
1409628861848605018,Lanai - Apart. Lateral MT,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,2.0,1044.0,Médio,-23.0139923,-43.3109603,0.0,0,f,2,Médio (3-4)
1400790980964648833,Barra Bella 1 quarto - Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,1.0,685.0,Médio,-23.0103,-43.34564,0.0,0,f,1,Médio (3-4)
40760545,Studio Copacabana w/ Laundry - 500m Beach & Metro,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,158.0,Baixo,-22.97272,-43.19077,4.75,191,f,1,Médio (3-4)
1284024505393988295,Apartamento em Copacabana - A 10 minutos da praia,Copacabana,Casa/Apto Inteiro,5,2.0,1.0,543.0,Médio-Baixo,-22.96596,-43.19256,4.6,5,f,1,Grande (5+)
1386394765726978799,Barra da Tijuca: Your Private Beachfront Resort!,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,3.0,3400.0,Alto,-23.01159,-43.38472,0.0,0,f,3,Médio (3-4)
797752952841120408,Quarto Super Aconchegante no coração de Copacabana,Copacabana,Quarto Privado,2,1.0,2.0,103.0,Muito Baixo,-22.9643734,-43.1902912,4.95,61,t,2,Pequeno (1-2)
1109711093144490684,Suite no Hotel Nacional,São Conrado,Quarto Privado,3,1.0,1.0,,,-22.998088953870244,-43.25704392045736,0.0,0,f,1,Médio (3-4)
1378369568132599499,Apartamento a 50 metros da praia,Copacabana,Casa/Apto Inteiro,6,2.0,1.5,470.0,Médio-Baixo,-22.97632362685171,-43.18817366568832,5.0,3,f,2,Grande (5+)
628048042263543604,"Loft tranquilo, com quintal e estacionamento",Anil,Casa/Apto Inteiro,3,1.0,1.0,187.0,Baixo,-22.9559,-43.33847,5.0,1,f,3,Médio (3-4)
